SubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodel,RoofStyle,RoofMat,Exterior1,Exterior2,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,66,12781,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1915,2003,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,FuseA,1010,0,0,2181,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1952,RFn,1,TA,TA,Y,0,154,0,0,0,0,,MnPrv,,0,1,2006,WD,Normal,140500
50,RM,50,6003,Pave,Gr,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1961,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,868,431,0,1434,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1980,Unf,2,TA,TA,Y,0,0,175,0,0,0,,,,0,7,2007,WD,Normal,128500
20,RL,75,11313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1967,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1377,0,0,1343,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1954,Unf,2,TA,TA,Y,0,30,0,0,0,0,,,,0,6,2006,WD,Normal,141000
20,RL,.,11841,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1957,2001,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1790,0,0,1789,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attchd,2001,RFn,2,TA,TA,Y,204,151,0,0,0,0,,,,0,6,2009,WD,Normal,237500
180,RM,35,3678,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,1997,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1074,0,0,1385,1,0,1,0,2,1,Gd,5,Typ,0,,Basment,2005,Fin,2,TA,TA,Y,0,44,0,0,0,0,,,,0,5,2007,WD,Normal,141000
20,RL,103,13475,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,5,1977,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2394,0,0,1393,0,0,2,0,3,1,Ex,8,Typ,1,Ex,Attchd,2003,Fin,3,TA,TA,Y,250,105,0,0,0,0,,,,0,6,2009,WD,Normal,387250
20,RL,60,8253,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1930,1963,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,1055,0,0,1921,1,0,1,0,3,1,Gd,6,Typ,0,,2Types,1994,RFn,2,TA,TA,Y,242,0,0,0,109,0,,,,0,7,2007,WD,Normal,143100
60,FV,85,10628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,1959,2005,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1028,933,0,1288,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005,Fin,3,TA,TA,Y,156,210,0,0,0,0,,,,0,7,2008,WD,Normal,251000
120,RL,61,7383,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,6,5,1986,1998,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1480,0,0,,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1998,Fin,2,TA,TA,Y,170,43,0,0,0,0,,,,0,7,2009,WD,Normal,241000
20,RL,76,9161,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,1972,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1498,0,0,1396,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007,Fin,2,TA,TA,Y,170,130,0,0,0,0,,,,0,6,2007,New,Partial,226000
85,RL,50,6726,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,7,7,1990,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,798,0,0,1062,0,1,1,0,2,1,TA,5,Typ,0,,,.,,0,,,Y,131,0,0,0,0,0,,GdWo,,0,9,2007,WD,Normal,139000
20,RL,80,11043,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1260,0,0,1205,0,1,2,0,3,1,Gd,5,Typ,0,,Attchd,1971,RFn,2,TA,TA,Y,57,0,0,216,0,0,,,,0,10,2008,COD,Abnorml,146000
60,RL,.,9208,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,2003,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1366,1320,0,1321,1,0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1990,RFn,2,TA,TA,Y,239,251,0,0,196,0,,,,0,6,2008,WD,Normal,291000
60,RL,.,8829,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1958,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,987,858,0,1337,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,Fin,2,TA,TA,Y,195,96,0,0,0,0,,,,0,7,2007,WD,Normal,218500
60,RL,91,10013,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1989,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,GasA,Ex,Y,SBrkr,1110,1090,0,1192,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1993,Fin,3,TA,TA,Y,387,99,0,0,0,0,,,,0,7,2008,WD,Normal,288500
60,RL,62,10432,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,1984,1992,Gable,CompShg,HdBoard,Wd Shng,None,0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,626,664,0,1233,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,2001,Unf,2,TA,TA,Y,152,0,0,0,0,0,,,,0,7,2009,WD,Normal,131000
70,RM,66,3963,Pave,Gr,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,504,503,0,1717,0,0,1,0,2,1,Gd,5,Typ,1,Po,Detchd,1930,Unf,1,Fa,TA,N,282,0,68,0,0,0,,MnPrv,,0,7,2006,WD,Normal,106000
20,RL,93,11163,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1969,1968,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,2112,0,0,1083,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968,Fin,2,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD,Normal,245000
20,RL,140,19141,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1930,1951,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,866,0,0,1574,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1951,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,142000
20,RL,60,9063,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,7,6,1976,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98,TA,TA,PConc,,,,,,GasA,Ex,Y,SBrkr,1342,0,0,1665,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1957,RFn,1,TA,TA,Y,118,0,0,180,0,0,,MnPrv,,0,6,2007,WD,Normal,121000
20,RL,88,12219,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1968,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1328,0,0,1441,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005,Fin,2,TA,TA,Y,122,23,0,0,0,0,,,Shed,2000,6,2007,WD,Normal,204000
180,RM,35,3678,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,1969,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1074,0,0,1337,1,0,1,0,2,1,TA,5,Typ,0,,Basment,2005,RFn,2,TA,TA,Y,0,28,0,0,0,0,,,,0,6,2008,WD,Normal,149000
30,RM,60,7395,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1967,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,914,0,0,1041,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1934,RFn,1,TA,TA,Y,0,90,0,0,0,0,,,,0,5,2008,WD,Normal,100500
90,RL,55,12643,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,,5,1993,1976,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,1730,0,0,1681,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1976,Unf,2,TA,TA,Y,42,0,0,0,0,0,,,,0,7,2006,WD,Normal,151900
30,RM,56,4483,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1961,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,PConc,Fa,Fa,No,LwQ,Unf,GasA,TA,N,FuseF,1024,0,0,1363,1,0,1,0,2,1,Fa,4,Typ,1,Gd,Detchd,1922,Unf,1,TA,Fa,N,0,122,20,0,0,0,,MnPrv,,0,2,2007,WD,Normal,90500
60,RL,65,8161,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1958,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,862,870,0,1262,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002,Fin,2,TA,TA,Y,388,63,0,0,0,0,,,,0,8,2007,WD,Normal,201000
60,RL,80,10424,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1905,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,982,735,0,1913,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988,Unf,2,TA,TA,Y,230,66,156,0,0,0,,MnPrv,Shed,500,3,2010,WD,Normal,197500
20,RL,100,15266,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1975,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,90,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1677,0,0,1559,0,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1959,Unf,1,TA,TA,Y,0,132,0,0,0,0,,,,0,5,2010,WD,Normal,174000
20,RL,106,12723,Pave,,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,7,5,1914,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2472,0,0,1769,2,0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,2003,Fin,3,TA,TA,Y,156,65,0,0,216,144,Ex,,,0,2,2008,WD,Normal,616000
60,RL,88,12668,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,1921,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Gd,TA,PConc,Gd,Gd,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,1135,1350,0,965,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005,Fin,3,TA,TA,Y,146,39,0,0,0,0,,,,0,2,2007,WD,Normal,282213
50,RL,104,23923,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1.5Fin,7,5,1966,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1107,718,0,1201,0,0,2,0,4,1,Gd,7,Min,1,Po,Attchd,1984,Unf,2,TA,TA,P,0,195,1012,0,0,444,TA,,,0,4,2007,WD,Normal,229500
20,RL,110,14229,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,5,1970,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,1975,0,0,1658,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006,Fin,3,TA,TA,Y,317,45,0,0,0,0,,,,0,7,2007,New,Partial,396000
20,RL,.,15873,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1992,1969,Gable,CompShg,VinylSd,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Ex,Y,SBrkr,1098,0,0,1483,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1969,Fin,1,TA,TA,Y,242,32,0,0,0,0,,,,0,3,2006,WD,Abnorml,139800
80,RL,100,14333,Pave,,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,6,4,2005,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145,Gd,Fa,CBlock,Gd,TA,Gd,ALQ,BLQ,GasA,Gd,Y,SBrkr,2153,496,0,1457,1,2,2,0,3,1,Gd,9,Mod,4,TA,Attchd,1974,RFn,2,TA,TA,Y,643,100,0,0,0,800,Gd,GdPrv,,0,1,2006,WD,Normal,261000
60,RL,65,14009,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1988,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,TA,PConc,Gd,TA,,Unf,Unf,GasA,Ex,Y,SBrkr,938,841,0,1753,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002,RFn,2,TA,TA,Y,146,96,0,0,0,0,,,,0,2,2006,WD,Normal,193500
20,RL,95,11581,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,5,1968,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1738,0,0,1296,0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008,RFn,3,TA,TA,Y,321,90,0,0,0,0,,,,0,7,2009,WD,Normal,361000
60,FV,66,7402,Pave,Pa,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1941,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,977,976,0,1647,0,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997,RFn,2,TA,TA,Y,0,10,0,0,198,0,,,,0,6,2007,WD,Normal,240000
20,RL,57,9248,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1963,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,992,0,0,1001,0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1996,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,146000
60,RL,70,8752,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,994,941,0,1217,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,2,TA,TA,Y,0,120,0,0,0,0,,,,0,6,2007,WD,Normal,214000
60,RL,60,7503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2009,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,954,685,0,1225,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998,Fin,2,TA,TA,Y,0,84,0,0,0,0,,,,0,10,2009,WD,Normal,192000
60,RL,58,16773,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1967,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,1197,645,0,1335,0,0,2,1,4,1,TA,7,Typ,0,,Attchd,1998,Fin,2,TA,TA,Y,0,81,0,0,0,0,,,,0,6,2010,WD,Normal,222000
20,RL,42,10334,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,5,7,1966,1985,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,1242,0,0,1321,0,1,2,0,3,1,Gd,6,Typ,0,,Attchd,1985,Unf,2,TA,TA,Y,234,0,0,0,0,0,,,,0,7,2007,WD,Normal,175000
50,RL,85,14118,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,Wood,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,798,567,0,1251,1,0,1,1,1,1,TA,5,Typ,0,,Attchd,1993,Unf,2,TA,TA,Y,42,30,0,320,0,0,,MnPrv,Shed,700,10,2009,WD,Normal,144000
60,RL,74,13833,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1951,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,930,702,0,1364,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1997,Fin,2,TA,TA,Y,214,34,0,0,0,0,,MnPrv,,0,3,2010,WD,Normal,190900
20,RL,89,10861,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1940,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150,TA,Gd,CBlock,TA,TA,Mn,LwQ,Unf,GasA,Ex,Y,SBrkr,1626,0,0,1673,1,0,1,0,2,1,TA,6,Min,1,Gd,Attchd,1952,RFn,1,TA,TA,Y,0,40,324,0,0,0,,MnPrv,,0,7,2006,WD,Partial,147500
60,RL,.,13520,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,7,8,2005,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,727,755,0,1311,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1976,RFn,2,TA,TA,Y,0,44,0,0,0,0,,,,0,3,2010,WD,Normal,131500
30,RM,40,4803,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1974,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseA,1198,0,0,1351,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1957,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,110900
60,RL,.,16701,Pave,,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,5,5,1961,1993,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,946,816,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992,Unf,2,TA,TA,Y,152,193,0,0,0,0,,,,0,6,2009,WD,Normal,234500
20,RL,87,13053,Pave,,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,,6,1956,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,Rec,ALQ,GasA,Ex,Y,SBrkr,1002,0,0,2072,1,0,1,0,1,1,TA,4,Typ,2,TA,Attchd,1993,Unf,2,TA,TA,Y,240,0,148,0,0,0,,,,0,4,2006,WD,Normal,165000
60,RL,.,21536,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,6,5,1999,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1067,985,0,1225,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997,Unf,2,TA,TA,Y,122,48,0,0,0,0,,,,0,8,2006,WD,Normal,211900
60,RL,90,9903,Pave,,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,6,5,1995,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1374,1275,0,1471,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993,RFn,3,TA,TA,Y,342,60,144,0,0,0,,,,0,4,2009,WD,Normal,261000
160,RH,.,3615,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,2005,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,632,691,0,1201,0,0,2,1,3,1,TA,5,Typ,0,,Detchd,1993,Unf,2,TA,TA,Y,0,48,0,0,0,0,,MnPrv,,0,6,2006,WD,Normal,138000
20,FV,.,4406,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,1962,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1480,0,0,1432,1,0,2,1,2,1,Gd,7,Typ,1,Gd,Attchd,2009,Fin,2,TA,TA,Y,0,144,0,0,0,0,,,,0,6,2010,New,Partial,223000
20,RL,77,10013,Pave,,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1954,1975,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,1391,0,0,,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1975,RFn,2,TA,TA,Y,242,38,0,0,0,0,,,,0,4,2006,WD,Normal,171000
50,C,52,5153,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,5,7,1976,2000,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Po,TA,No,Unf,Unf,GasA,TA,N,FuseA,673,379,0,1034,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1910,Unf,1,Po,Fa,N,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,81900
20,RL,85,9968,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,6,5,1964,2007,Gable,CompShg,VinylSd,VinylSd,,.,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1530,0,0,1978,0,0,3,2,3,1,Gd,6,Typ,1,TA,Attchd,2007,Unf,2,TA,TA,Y,0,228,0,0,0,0,,,,0,9,2007,New,Partial,236876
30,RM,40,3639,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,4,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,798,0,0,1377,0,0,1,0,2,1,TA,5,Typ,0,,,.,,0,,,N,0,0,100,0,0,0,,MnPrv,,0,1,2008,WD,Normal,56000
